"vectorZ","resultados"
79.36827572172874,56.92920156386431
29.637236060763684,54.463366399079746
36.588508247293134,55.00228511257475
72.34142840326697,56.70261794990759
62.38004673533581,56.33831807445512
46.23496189365383,55.593135295252225
75.75969322207564,56.815594923361274
58.62975193097304,56.18502948782772
91.47988498981616,57.2743771328632
51.58846610364495,55.86712357454586
15.614708307255171,52.78184175659344
43.25811409544741,55.425891663483
58.03625202968138,56.159827979449624
90.23316443384314,57.24112661582963
28.421099221531364,54.355393591291296
11.051081348558299,51.847999532330334
93.79739142023237,57.33494487364788
54.49076094716955,56.00338639826759
10.866801395295013,51.80211626707188
31.028923698048487,54.58130799787706
23.408453064225213,53.85181782006217
16.546629867675094,52.93663155664626
79.32028680197345,56.92772657164348
54.61120847396103,56.00887495216659
78.45213457976504,56.90088020198192
97.54668235856826,57.429693038922366
66.90719494347732,56.51093735258557
58.01039706982411,56.15872395358289
2.3760106419503586,47.5473875095171
31.61633125963985,54.62941685496421
43.266352256797546,55.42637108988338
71.66526770791552,56.6796070814258
87.7513436476857,57.173480103317864
159.55046906077433,58.60561782098992
134.17785637827646,58.19441761916848
100.77336359586685,57.50823514162272
195.5105526976302,59.08474890820203
167.423543243939,58.71948625065866
140.77348123026448,58.30862869380381
125.05777512933878,58.0264772814384
180.33523468065974,58.89471311811073
126.1594526287652,58.04742957191179
182.5375841824358,58.92329852601303
116.49297729048837,57.85671516040081
100.29803042669998,57.49683129208626
122.47002600395307,57.976496105657546
184.08767997497642,58.94320452083767
134.75769424955283,58.20468989202248
112.74357576447689,57.7782596743663
190.6866143931021,59.026046934786365
105.97096326558486,57.629387194202664
135.3153543550992,58.21452597347756
105.00279392067249,57.607296991904064
169.25384261264495,58.74516172160882
178.1280381447901,58.865699467348094
135.36548168627124,58.2154080589303
186.1219536444572,58.969066320039936
160.2732655853683,58.6163121435338
122.7830469709493,57.98260016042909
137.8045005969562,58.25792161159547
144.4202559470576,58.369411108974646
189.88445692741487,59.01613662497124
179.71271339938625,58.886567487833396
176.45902839499058,58.84351176991393
144.99722344086013,58.378881282036225
154.55912305900875,58.530365172226496
720.0891018021925,62.088047152641224
256.7395180811171,59.72166896683588
566.155544913071,61.54156141148043
772.4704020832492,62.24708341997328
645.4568801092173,61.83977676413696
597.2283753486761,61.663214897793196
471.6618266372957,61.124659906250244
825.9249379640696,62.3984213851472
928.5495307550877,62.662861280343165
931.659065054534,62.67040138859882
935.5489153975204,62.67979764271648
235.5572037174362,59.520990633312394
289.501473067628,60.00065422429995
919.624624277674,62.6410762127158
922.84369629755,62.64895846277737
641.2409603044518,61.82488935209531
260.47196998072536,59.75525209072036
475.7013880661302,61.1441704318424
523.8696708261054,61.36455575661677
682.2166846087546,61.96552717572821
713.5980713494055,62.067522182720495
690.9808556579853,61.99448658302185
486.5875259041568,61.19591568668979
207.225545971864,59.221284838884486
603.793891019315,61.68809055013486
523.8611227817041,61.364518515903384
270.77632414256504,59.84545124723398
777.5695728996648,62.26197357750637
318.36949952570194,60.220740393867885
272.4145653507478,59.85946480433441
370.97469071864305,60.573557211535686
950.0228468272112,62.71441463873529
865.1439947640738,62.503237232099394
0.1,39.49254633856935
1000,62.82994760836206
101,0.26624101,0.26624